 ,Area,Mean,Min,Max,X,Y
1,0,83,83,83,587.273,307.563
2,0,96,96,96,710.238,286.644
3,0,65,65,65,601.560,250.418
4,0,85,85,85,674.522,239.193
5,0,91,91,91,655.644,250.928
