 ,Area,Mean,Min,Max,X,Y
1,0,90,90,90,626.561,393.282
2,0,143,143,143,803.610,376.444
3,0,109,109,109,647.480,315.727
4,0,132,132,132,765.853,294.807
5,0,192,192,192,704.116,322.360
