 ,Area,Mean,Min,Max,X,Y
1,0,45,45,45,470.941,263.684
2,0,58,58,58,597.988,256.540
3,0,51,51,51,494.922,207.048
4,0,60,60,60,567.374,197.354
5,0,71,71,71,510.229,222.355
