 ,Area,Mean,Min,Max,X,Y
1,0,100,100,100,454.614,273.888
2,0,104,104,104,575.028,272.868
3,0,93,93,93,480.635,214.702
4,0,107,107,107,540.332,208.579
5,0,137,137,137,492.371,269.806
