 ,Area,Mean,Min,Max,X,Y
1,0,74,74,74,501.555,190.721
2,0,60,60,60,595.437,164.699
3,0,60,60,60,512.780,140.208
4,0,51,51,51,571.966,129.493
5,0,67,67,67,537.781,149.392
