 ,Area,Mean,Min,Max,X,Y
1,0,134,134,134,517.372,319.298
2,0,140,140,140,639.316,291.236
3,0,156,156,156,527.066,248.887
4,0,162,162,162,592.886,228.478
5,0,183,183,183,599.008,244.295
