 ,Area,Mean,Min,Max,X,Y
1,0,96,96,96,449.001,284.093
2,0,108,108,108,575.028,280.521
3,0,85,85,85,471.451,214.702
4,0,102,102,102,540.842,207.558
5,0,165,165,165,519.413,244.805
