 ,Area,Mean,Min,Max,X,Y
1,0,37,37,37,482.166,239.703
2,0,32,32,32,590.335,231.539
3,0,38,38,38,489.309,196.333
4,0,21,21,21,561.762,179.496
5,0,31,31,31,526.046,198.884
