 ,Area,Mean,Min,Max,X,Y
1,0,135,135,135,1125.333,523.000
2,0,138,138,138,1380.000,525.667
3,0,113,113,113,1180.000,377.667
4,0,114,114,114,1326.667,369.667
5,0,159,159,159,1294.667,429.667
