 ,Area,Mean,Min,Max,X,Y
1,0,67,67,67,596.457,258.581
2,0,82,82,82,707.177,251.438
3,0,50,50,50,613.805,214.191
4,0,75,75,75,691.360,201.436
5,0,68,68,68,646.970,212.150
