 ,Area,Mean,Min,Max,X,Y
1,0,116,116,116,457.165,283.582
2,0,137,137,137,568.905,275.419
3,0,107,107,107,478.594,217.763
4,0,118,118,118,543.904,211.640
5,0,164,164,164,539.822,260.622
