 ,Area,Mean,Min,Max,X,Y
1,0,78,78,78,459.206,184.088
2,0,66,66,66,584.212,180.516
3,0,68,68,68,478.084,116.738
4,0,75,75,75,552.578,111.125
5,0,120,120,120,497.473,134.085
