 ,Area,Mean,Min,Max,X,Y
1,0,144,144,144,445.940,220.824
2,0,147,147,147,560.741,237.662
3,0,136,136,136,466.859,163.168
4,0,153,153,153,545.434,165.720
5,0,179,179,179,479.105,196.844
