 ,Area,Mean,Min,Max,X,Y
1,0,78,78,78,419.918,303.481
2,0,80,80,80,572.477,273.378
3,0,89,89,89,418.898,239.193
4,0,92,92,92,524.005,197.354
5,0,132,132,132,455.124,274.909
