 ,Area,Mean,Min,Max,X,Y
1,0,80,80,80,462.267,183.067
2,0,78,78,78,581.150,183.067
3,0,76,76,76,481.146,117.758
4,0,87,87,87,553.088,113.166
5,0,114,114,114,516.351,130.004
