 ,Area,Mean,Min,Max,X,Y
1,0,60,60,60,478.594,319.298
2,0,102,102,102,639.827,265.724
3,0,62,62,62,497.473,244.295
4,0,81,81,81,605.641,212.661
5,0,121,121,121,542.883,238.172
