 ,Area,Mean,Min,Max,X,Y
1,0,58,58,58,472.472,306.032
2,0,58,58,58,595.437,306.543
3,0,58,58,58,493.391,256.030
4,0,63,63,63,562.272,248.887
5,0,68,68,68,539.312,257.051
