 ,Area,Mean,Min,Max,X,Y
1,0,119,119,119,1119.617,515.172
2,0,118,118,118,1387.177,532.397
3,0,102,102,102,1174.737,372.780
4,0,101,101,101,1307.943,362.445
5,0,153,153,153,1216.077,418.713
