 ,Area,Mean,Min,Max,X,Y
1,0,42,42,42,351.037,255.010
2,0,51,51,51,505.637,233.070
3,0,40,40,40,365.324,187.149
4,0,51,51,51,466.349,167.761
5,0,46,46,46,355.629,241.744
