 ,Area,Mean,Min,Max,X,Y
1,0,93,93,93,568.395,216.232
2,0,107,107,107,676.053,192.251
3,0,76,76,76,581.150,140.718
4,0,77,77,77,646.970,127.963
5,0,84,84,84,616.866,137.147
