 ,Area,Mean,Min,Max,X,Y
1,0,104,104,104,455.634,280.011
2,0,131,131,131,568.395,277.970
3,0,94,94,94,478.084,217.253
4,0,116,116,116,541.353,212.661
5,0,132,132,132,491.350,226.437
