 ,Area,Mean,Min,Max,X,Y
1,0,103,103,103,590.845,303.992
2,0,114,114,114,711.769,288.174
3,0,107,107,107,600.029,252.969
4,0,104,104,104,686.258,240.723
5,0,152,152,152,601.560,273.888
