 ,Area,Mean,Min,Max,X,Y
1,0,128,128,128,431.143,288.174
2,0,135,135,135,565.844,268.276
3,0,143,143,143,432.164,240.723
4,0,129,129,129,528.597,202.966
5,0,133,133,133,437.776,284.093
