 ,Area,Mean,Min,Max,X,Y
1,0,89,89,89,647.990,383.077
2,0,115,115,115,796.977,369.811
3,0,99,99,99,672.481,313.686
4,0,88,88,88,751.057,295.318
5,0,136,136,136,695.952,319.298
